Sample_Size,Evaluation_Time
2100000.0,355.29951482
2100000.0,355.29951482
2100000.0,412.645359062
2100000.0,412.645359062
2100000.0,412.645359062
2100000.0,412.645359062
2100000.0,412.645359062
2100000.0,412.645359062
2100000.0,412.645359062
2100000.0,412.645359062
