Sample_Size,Quantile,Sum,Average
1000.0,,1.7884025650000002,
1000.0,,1.932420718,
1000.0,,2.067318051,
1000.0,,2.375689926,
1000.0,,2.276097756,
1000.0,,2.394263339,
1000.0,,2.586536163,
1000.0,,2.774914295,
1000.0,,3.124112362,
1000.0,,2.997197618,
